source,target,type,relationship
MS26.2,g4,directed,glyph
MS26.2,g8,directed,glyph
MS26.2,g5,directed,glyph
MS26.2,g8,directed,glyph
MS26.2,g9,directed,glyph
MS26.2,g5,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,l5,directed,glyph
MS26.2,g8,directed,glyph
MS26.2,g2,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g8,directed,glyph
MS26.2,g9,directed,glyph
MS26.2,g3,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g2,directed,glyph
MS26.2,l6,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g2,directed,glyph
MS26.2,g3,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g3,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g8,directed,glyph
MS26.2,g9,directed,glyph
MS26.2,g3,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g1,directed,glyph
MS26.2,g2,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g5,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g2,directed,glyph
MS26.2,g5,directed,glyph
MS26.2,g16,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g8,directed,glyph
MS26.2,g2,directed,glyph
MS26.2,g20,directed,glyph
MS26.2,g21,directed,glyph
MS26.2,g1,directed,glyph
MS26.2,g12,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,l5,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g5,directed,glyph
MS26.2,g2,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g9,directed,glyph
MS26.2,l5,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g21,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g3,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g5,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g63,directed,glyph
MS26.2,g12,directed,glyph
MS26.2,g30,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g46,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g8,directed,glyph
MS26.2,g2,directed,glyph
MS26.2,g5,directed,glyph
MS26.2,g2,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g1,directed,glyph
MS26.2,g8,directed,glyph
MS26.2,g9,directed,glyph
MS26.2,g3,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g11,directed,glyph
MS26.2,g16,directed,glyph
MS26.2,g21,directed,glyph
MS26.2,g3,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g2,directed,glyph
MS26.2,g5,directed,glyph
MS26.2,g1,directed,glyph
MS26.2,g2,directed,glyph
MS26.2,g16,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g5,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g12,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,l9,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g2,directed,glyph
MS26.2,g1,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g2,directed,glyph
MS26.2,g3,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g7,directed,glyph
MS26.2,g25,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g2,directed,glyph
MS26.2,g8,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g12,directed,glyph
MS26.2,g2,directed,glyph
MS26.2,g16,directed,glyph
MS26.2,g7,directed,glyph
MS26.2,g8,directed,glyph
MS26.2,g2,directed,glyph
MS26.2,g3,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g5,directed,glyph
MS26.2,g21,directed,glyph
MS26.2,g2,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g5,directed,glyph
MS26.2,g2,directed,glyph
MS26.2,g1,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g5,directed,glyph
MS26.2,g2,directed,glyph
MS26.2,g16,directed,glyph
MS26.2,g1,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g5,directed,glyph
MS26.2,g2,directed,glyph
MS26.2,g3,directed,glyph
MS26.2,g7,directed,glyph
MS26.2,g5,directed,glyph
MS26.2,g9,directed,glyph
MS26.2,g63,directed,glyph
MS26.2,g8,directed,glyph
MS26.2,g5,directed,glyph
MS26.2,g2,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g9,directed,glyph
MS26.2,g63,directed,glyph
MS26.2,g1,directed,glyph
MS26.2,g2,directed,glyph
MS26.2,g16,directed,glyph
MS26.2,g8,directed,glyph
MS26.2,g5,directed,glyph
MS26.2,g21,directed,glyph
MS26.2,g2,directed,glyph
MS26.2,g1,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g5,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g2,directed,glyph
MS26.2,g8,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g29,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g2,directed,glyph
MS26.2,g30,directed,glyph
MS26.2,g1,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g5,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g8,directed,glyph
MS26.2,g5,directed,glyph
MS26.2,g2,directed,glyph
MS26.2,g8,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g5,directed,glyph
MS26.2,g1,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g5,directed,glyph
MS26.2,g2,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g5,directed,glyph
MS26.2,g2,directed,glyph
MS26.2,g8,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g2,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g3,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g2,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g2,directed,glyph
MS26.2,g5,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g5,directed,glyph
MS26.2,g2,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g5,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g10,directed,glyph
MS26.2,g2,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g2,directed,glyph
MS26.2,g1,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g5,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g2,directed,glyph
MS26.2,g5,directed,glyph
MS26.2,g9,directed,glyph
MS26.2,g11,directed,glyph
MS26.2,g11,directed,glyph
MS26.2,g8,directed,glyph
MS26.2,g9,directed,glyph
MS26.2,g23,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g3,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g2,directed,glyph
MS26.2,g8,directed,glyph
MS26.2,g1,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g10,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g5,directed,glyph
MS26.2,g9,directed,glyph
MS26.2,g3,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g1,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g2,directed,glyph
MS26.2,g30,directed,glyph
MS26.2,g1,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g5,directed,glyph
MS26.2,g2,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g5,directed,glyph
MS26.2,g11,directed,glyph
MS26.2,g8,directed,glyph
MS26.2,g8,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g5,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g2,directed,glyph
MS26.2,g11,directed,glyph
MS26.2,g3,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g30,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g21,directed,glyph
MS26.2,g3,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g5,directed,glyph
MS26.2,g2,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g9,directed,glyph
MS26.2,g5,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g2,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g8,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g2,directed,glyph
MS26.2,g2,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g1,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g2,directed,glyph
MS26.2,g5,directed,glyph
MS26.2,g1,directed,glyph
MS26.2,g2,directed,glyph
MS26.2,g11,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g30,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g5,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g2,directed,glyph
MS26.2,g8,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g8,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g5,directed,glyph
MS26.2,g2,directed,glyph
MS26.2,g16,directed,glyph
MS26.2,g8,directed,glyph
MS26.2,g21,directed,glyph
MS26.2,g2,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g2,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g2,directed,glyph
MS26.2,g2,directed,glyph
MS26.2,g63,directed,glyph
MS26.2,g63,directed,glyph
MS26.2,g2,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g8,directed,glyph
MS26.2,g3,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g2,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g8,directed,glyph
MS26.2,g27,directed,glyph
MS26.2,g23,directed,glyph
MS26.2,g8,directed,glyph
MS26.2,g9,directed,glyph
MS26.2,g5,directed,glyph
MS26.2,g20,directed,glyph
MS26.2,g12,directed,glyph
MS26.2,g25,directed,glyph
MS26.2,g2,directed,glyph
MS26.2,g7,directed,glyph
MS26.2,g5,directed,glyph
MS26.2,g21,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g9,directed,glyph
MS26.2,g3,directed,glyph
MS26.2,g2,directed,glyph
MS26.2,g8,directed,glyph
MS26.2,g11,directed,glyph
MS26.2,g1,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g8,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g5,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g2,directed,glyph
MS26.2,g16,directed,glyph
MS26.2,g5,directed,glyph
MS26.2,g11,directed,glyph
MS26.2,g5,directed,glyph
MS26.2,g2,directed,glyph
MS26.2,g8,directed,glyph
MS26.2,g1,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g9,directed,glyph
MS26.2,g5,directed,glyph
MS26.2,g8,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g8,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g5,directed,glyph
MS26.2,g3,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g10,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g5,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g10,directed,glyph
MS26.2,g2,directed,glyph
MS26.2,l5,directed,glyph
MS26.2,g1,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g72,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g3,directed,glyph
MS26.2,g2,directed,glyph
MS26.2,g5,directed,glyph
MS26.2,g1,directed,glyph
MS26.2,g9,directed,glyph
MS26.2,g8,directed,glyph
MS26.2,g2,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g1,directed,glyph
MS26.2,g8,directed,glyph
MS26.2,g9,directed,glyph
MS26.2,g11,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g5,directed,glyph
MS26.2,g3,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g5,directed,glyph
MS26.2,g21,directed,glyph
MS26.2,g2,directed,glyph
MS26.2,g21,directed,glyph
MS26.2,g14,directed,glyph
MS26.2,g5,directed,glyph
MS26.2,g2,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g9,directed,glyph
MS26.2,g8,directed,glyph
MS26.2,g12,directed,glyph
MS26.2,l6,directed,glyph
MS26.2,l5,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g1,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g9,directed,glyph
MS26.2,g8,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g1,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g2,directed,glyph
MS26.2,g16,directed,glyph
MS26.2,g16,directed,glyph
MS26.2,g8,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g16,directed,glyph
MS26.2,g5,directed,glyph
MS26.2,g5,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g1,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g8,directed,glyph
MS26.2,g5,directed,glyph
MS26.2,g3,directed,glyph
MS26.2,g9,directed,glyph
MS26.2,g8,directed,glyph
MS26.2,g12,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g1,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g12,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g5,directed,glyph
MS26.2,g8,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g1,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g8,directed,glyph
MS26.2,g2,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g2,directed,glyph
MS26.2,g2,directed,glyph
MS26.2,g8,directed,glyph
MS26.2,g1,directed,glyph
MS26.2,g25,directed,glyph
MS26.2,g46,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g20,directed,glyph
MS26.2,g16,directed,glyph
MS26.2,g2,directed,glyph
MS26.2,g20,directed,glyph
MS26.2,g2,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g3,directed,glyph
MS26.2,g21,directed,glyph
MS26.2,g5,directed,glyph
MS26.2,g3,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g11,directed,glyph
MS26.2,g2,directed,glyph
MS26.2,g8,directed,glyph
MS26.2,g3,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g15,directed,glyph
MS26.2,g3,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g2,directed,glyph
MS26.2,g8,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g1,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g10,directed,glyph
MS26.2,g1,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g13,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g2,directed,glyph
MS26.2,g3,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g5,directed,glyph
MS26.2,l5,directed,glyph
MS26.2,g16,directed,glyph
MS26.2,g8,directed,glyph
MS26.2,g3,directed,glyph
MS26.2,g5,directed,glyph
MS26.2,g1,directed,glyph
MS26.2,g16,directed,glyph
MS26.2,g3,directed,glyph
MS26.2,g7,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g13,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g3,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g3,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g2,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g1,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g5,directed,glyph
MS26.2,g1,directed,glyph
MS26.2,g14,directed,glyph
MS26.2,g3,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g2,directed,glyph
MS26.2,g25,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g13,directed,glyph
MS26.2,g3,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,l5,directed,glyph
MS26.2,g2,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g23,directed,glyph
MS26.2,g20,directed,glyph
MS26.2,g2,directed,glyph
MS26.2,g1,directed,glyph
MS26.2,g1,directed,glyph
MS26.2,g10,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g11,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g2,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g5,directed,glyph
MS26.2,g11,directed,glyph
MS26.2,g5,directed,glyph
MS26.2,g2,directed,glyph
MS26.2,g11,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g5,directed,glyph
MS26.2,g8,directed,glyph
MS26.2,g9,directed,glyph
MS26.2,g26,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g1,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g16,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g9,directed,glyph
MS26.2,g63,directed,glyph
MS26.2,g8,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g5,directed,glyph
MS26.2,g8,directed,glyph
MS26.2,g9,directed,glyph
MS26.2,g5,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g21,directed,glyph
MS26.2,g3,directed,glyph
MS26.2,g20,directed,glyph
MS26.2,g8,directed,glyph
MS26.2,g3,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g3,directed,glyph
MS26.2,g12,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g12,directed,glyph
MS26.2,l5,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g21,directed,glyph
MS26.2,g16,directed,glyph
MS26.2,g8,directed,glyph
MS26.2,g2,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g5,directed,glyph
MS26.2,g11,directed,glyph
MS26.2,g2,directed,glyph
MS26.2,g5,directed,glyph
MS26.2,g9,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g1,directed,glyph
MS26.2,g5,directed,glyph
MS26.2,g40,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g11,directed,glyph
MS26.2,g12,directed,glyph
MS26.2,l5,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,l6,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,l5,directed,glyph
MS26.2,g9,directed,glyph
MS26.2,g8,directed,glyph
MS26.2,g1,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g8,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g8,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g9,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,l5,directed,glyph
MS26.2,g12,directed,glyph
MS26.2,g1,directed,glyph
MS26.2,g8,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g3,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g12,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g9,directed,glyph
MS26.2,g21,directed,glyph
MS26.2,g2,directed,glyph
MS26.2,g9,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g3,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,l5,directed,glyph
MS26.2,g9,directed,glyph
MS26.2,g21,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g5,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,l5,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,l5,directed,glyph
MS26.2,g3,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g3,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g8,directed,glyph
MS26.2,l5,directed,glyph
MS26.2,g5,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g21,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g3,directed,glyph
MS26.2,g10,directed,glyph
MS26.2,g3,directed,glyph
MS26.2,g8,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g2,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g5,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g5,directed,glyph
MS26.2,g5,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,l5,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g5,directed,glyph
MS26.2,g3,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g8,directed,glyph
MS26.2,g2,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g8,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g2,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g16,directed,glyph
MS26.2,g5,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g2,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g8,directed,glyph
MS26.2,g3,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g2,directed,glyph
MS26.2,g3,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g1,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g2,directed,glyph
MS26.2,g5,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g9,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g8,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g8,directed,glyph
MS26.2,g2,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g3,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,l5,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g8,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g2,directed,glyph
MS26.2,g2,directed,glyph
MS26.2,g3,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g2,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g3,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g3,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g2,directed,glyph
MS26.2,g5,directed,glyph
MS26.2,g16,directed,glyph
MS26.2,g9,directed,glyph
MS26.2,g2,directed,glyph
MS26.2,g16,directed,glyph
MS26.2,g16,directed,glyph
MS26.2,g8,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g5,directed,glyph
MS26.2,g21,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g8,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g16,directed,glyph
MS26.2,g16,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g2,directed,glyph
MS26.2,g5,directed,glyph
MS26.2,g2,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g5,directed,glyph
MS26.2,g2,directed,glyph
MS26.2,g10,directed,glyph
MS26.2,g16,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,l9,directed,glyph
MS26.2,g13,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,l6,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g2,directed,glyph
MS26.2,g5,directed,glyph
MS26.2,l6,directed,glyph
MS26.2,g3,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g8,directed,glyph
MS26.2,g16,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g3,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g16,directed,glyph
MS26.2,g16,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g10,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g22,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g1,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g9,directed,glyph
MS26.2,g3,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,l5,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g20,directed,glyph
MS26.2,g1,directed,glyph
MS26.2,g5,directed,glyph
MS26.2,g5,directed,glyph
MS26.2,g5,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g16,directed,glyph
MS26.2,g12,directed,glyph
MS26.2,g16,directed,glyph
MS26.2,g3,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g5,directed,glyph
MS26.2,g10,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g3,directed,glyph
MS26.2,g12,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g5,directed,glyph
MS26.2,g2,directed,glyph
MS26.2,g16,directed,glyph
MS26.2,g12,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g8,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g8,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g5,directed,glyph
MS26.2,g1,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g5,directed,glyph
MS26.2,g8,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g5,directed,glyph
MS26.2,g5,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g12,directed,glyph
MS26.2,g2,directed,glyph
MS26.2,g16,directed,glyph
MS26.2,g5,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,l5,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g2,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g4,directed,glyph
MS26.2,g12,directed,glyph
